Chave|Nº Item|EAN|Reg. Anvisa|CódigoProd|NomeProd|NCM|Quantidade|Valor Unitário|Valor Total|Base ST Retido XML|ICMS ST XML|Alíquota|PMC|PMC 12|PMC 18|Concessão|Tipo Produto|Fator Redução
35180527849963000110550010001767881001762430|42|7893736012897||74575|SENNALAX 100GR CAZI|30049099|4.0|13.96|55.84|72.76|3.72|18|34.71|||||25.56
35180527849963000110550010001767881001762430|43|7894916140706|1677304550071|140186|MELOXICAM LEG 15MG 10 COMP|30049099|2.0|4.3|8.60|33.92|3.44|12|29.75|29.75|31.92|POSITIVA|Genérico|27.88
35180527849963000110550010001767881001762430|44|7894916141499|1677302700112|140855|DEXAMETASONA LEG 4MG 10 COMP|30043290|1.0|2.17|2.17|6.03|0.53|12|10.48|10.48|11.24|POSITIVA|Genérico|27.88
35180527849963000110550010001767881001762430|45|7894916141734|1677303220017|141416|ACET TRIANCINOLONA LEG 1MG|30043290|1.0|2.27|2.27|6.47|0.57|12|11.18|11.18|12|POSITIVA|Genérico|27.88
35180527849963000110550010001767881001762430|46|7894916142052|1677304260047|140202|MESIL DOXAZOSINA LEG 2MG 30 COMP|30049099|2.0|4.03|8.06|30.42|3.06|12|26.39|72.25|77.53|POSITIVA|Genérico|27.88
35180527849963000110550010001767881001762430|47|7894916143448|1677305420013|141010|DIPIRONA LEG 50MG 100ML|30049099|3.0|2.89|8.67|25.32|2.31|12|11.97|16.43|17.77|NEGATIVA|Genérico|41.36
35180527849963000110550010001767881001762430|48|7894916143479|1677303050049|140020|BROMOPRIDA LEG GTS 20ML|30049045|2.0|2.58|5.16|20.78|2.14|12|14.77|14.77|15.97|NEGATIVA|Genérico|41.36
35180527849963000110550010001767881001762430|49|7894916144025|1677304860028|140657|CLOR RANIT. LEG 150MG 20 COMP|30049059|1.0|3.66|3.66|14.63|1.50|12|25.35|25.35|27.21|POSITIVA|Genérico|27.88
35180527849963000110550010001767881001762430|50|7894916144209|1677304350127|138693|ATENOLOL LEGR 25MG 2BLT 15 COMP|30049042|14.0|0.9|12.60|45.92|4.34|12|12.91|13.31|14.28|POSITIVA|Genérico|27.88
35180527849963000110550010001767881001762430|51|7894916144261|1677304200044|140087|ACIDO MEFENAMICO LEG 500MG 24 COMP|30049099|1.0|4.96|4.96|10.61|0.77|12|18.47|18.47|19.82|POSITIVA|Genérico|27.88
35180527849963000110550010001767881001762430|52|7894916144803|1677303570034|144766|ACECLOFENACO LEG 100MG 12 COMP|30049099|2.0|4.94|9.88|32.44|3.08|12|28.24|31.67|33.99|POSITIVA|Genérico|27.88
35180527849963000110550010001767881001762430|53|7894916145459|1677304620035|140871|DESLORATADINA LEG 5MG 10 COMP|30049099|4.0|6.08|24.32|103.88|10.76|12|37.03|37.03|40.05|NEGATIVA|Genérico|41.36
35180527849963000110550010001767881001762430|54|7894916145565|1677304620061|140889|DESLORATADINA LEG XPE 60ML|30049099|1.0|5.17|5.17|22.11|2.29|12|31.40|31.4|33.96|NEGATIVA|Genérico|41.36
35180527849963000110550010001767881001762430|55|7894916145565|1677304620061|140889|DESLORATADINA LEG XPE 60ML|30049099|2.0|5.17|10.34|44.22|4.58|12|31.40|31.4|33.96|NEGATIVA|Genérico|41.36
35180527849963000110550010001767881001762430|56|7894916145602|1677300730057|141291|HIDROQUIN+FLUOC+TRET LEG CR 30GR|30049099|1.0|48.03|48.03|98.66|6.97|12|138.23|140.1|151.52|NEGATIVA|Genérico|41.36
35180527849963000110550010001767881001762430|57|7894916145688|1677301040011|140434|IBUPROFENO LEG 100MG 20 ML|30049029|1.0|2.23|2.23|7.03|0.74|12|16.99|nc|nc|NEGATIVA|Genérico|41.36
35180527849963000110550010001767881001762430|58|7894916145718|1677305230028|140665|CLOR HIDROXIZINA XPE 120ML|30049099|2.0|5.1|10.20|41.20|4.24|12|29.08|29.08|31.46|NEGATIVA|Genérico|41.36
35180527849963000110550010001767881001762430|59|7894916146111|1677301490033|141440|CLOR HIDROXIZINA LEG 25MG 30CAPS|30049099|1.0|4.03|4.03|18.24|1.89|12|25.75|25.75|27.86|NEGATIVA|Genérico|41.36
35180527849963000110550010001767881001762430|60|7894916146449|1677304790178|140319|CARVEDILOL LEG 25MG 30 COMP|30049099|2.0|8.62|17.24|77.26|8.04|12|67.50|96.38|103.43|POSITIVA|Genérico|27.88
35180527849963000110550010001767881001762430|61|7894916146852|1677303620147|140921|PREDNISOLONA LEG 20MG|30049099|8.0|2.69|21.52|68.08|6.24|12|14.64|15.51|16.64|POSITIVA|Genérico|27.88
35180527849963000110550010001767881001762430|62|7894916148252|1677304540015|141028|DROSPIREN.+ETINIL. 3MG 63 COMP|30066000|1.0|30.05|30.05|63.47|4.48|12|109.92|140.3|150.58|POSITIVA|Genérico|27.88
35180527849963000110550010001767881001762430|63|7894916149679|1677304080073|179309|TADALAFILA 20MG 1 S LEGRAND|30049079|17.0|2.47|41.99|195.16|20.74|12|19.80|33.58|36.04|POSITIVA|Genérico|27.88
35180527849963000110550010001767881001762430|64|7894916204705|1356906210011|10744|LEVORDIOL 28 S SIGMA PHARMA|30066000|1.0|13.0|13.00|6.28|0.25|18|19.15|17.85|19.15|POSITIVA|Similar|16.16
35180527849963000110550010001767881001762430|65|7894916208154|1356905930037|17707|TROPINAL 20 S SIGMA PHARMA|30049099|1.0|12.29|12.29|15.69|0.62|18|18.63|17.22|18.63|NEGATIVA|Similar|25.56
35180527849963000110550010001767881001762430|66|7894916209908||1180|SOMALGIN CARDIO 100MG 32 S SIG|30049024|1.0|14.47|14.47|16.81|0.53|18|20.21|||||25.56
35180527849963000110550010001767881001762430|67|7894916500333|1356906260035|23820|NEUTROFER 300MG 30 S SIGMA PHA|30049099|1.0|31.36|31.36|36.52|1.16|18|43.75|40.45|43.75|NEGATIVA|Específico|25.56
35180527849963000110550010001767881001762430|68|7894916501415|1356906110017|749184|TORAGESIC SL 10MG 10 S SIGMA P|30049099|1.0|25.44|25.44|30.71|1.26|18|36.14|33.68|36.14|POSITIVA|Similar|16.16
35180527849963000110550010001767881001762430|69|7894916508353|1356906510104|134056|BRASART HCT 160/12,5MG 30 S EM|30049099|1.0|29.4|29.40|38.79|1.81|18|50.04|146.88|157.63|POSITIVA|Similar|16.16
35180527849963000110550010001767881001762430|70|7895296033077|1267502370075|94508|CLOR CICLOBENZAP NOVAQ 10MG 30|30049049|1.0|4.85|4.85|20.97|2.20|12|29.52|29.52|31.92|NEGATIVA|Genérico|41.36
35180527849963000110550010001767881001762430|71|7895296038010|1267501210015|120964|IBUPROFENO NOV 100MG 20ML|30049029|1.0|2.16|2.16|6.72|0.70|12|16.34|16.78|18.15|NEGATIVA|Genérico|41.36
35180527849963000110550010001767881001762430|72|7895296096034|1267502190034|187146|ROSUVASTATINA 10MG 30 S N.QUIM|30049099|1.0|13.23|13.23|45.71|4.33|12|79.48|117.74|126.36|POSITIVA|Genérico|27.88
35180527849963000110550010001767881001762430|73|7895296109017|1267502610025|110205|TRAVOPROSTA 2,5ML NOVAQUIMICA|30049099|1.0|16.87|16.87|43.69|3.15|12|74.57|74.57|80.03|POSITIVA|Genérico|27.88
35180527849963000110550010001767881001762430|74|7895296132039|1267502570023|1396|TIBOLONA 2,5MG 30 S NOVAQUIMIC|30049099|1.0|8.21|8.21|32.58|3.34|12|55.91|56.53|60.66|POSITIVA|Genérico|27.88
35180527849963000110550010001767881001762430|75|7895296188012|1356901990094|178343|CLOR VERAPAMIL NOVAQ 80MG 30 S|30049049|1.0|5.05|5.05|12.97|1.08|12|22.38|22.38|24.03|POSITIVA|Genérico|27.88
35180527849963000110550010001767881001762430|76|7895296199049|1356904610071|170209|PANTOPRAZOL NOVAQ 40MG 28 S|30049099|1.0|10.72|10.72|65.14|7.44|12|112.36|181.96|195.27|POSITIVA|Genérico|27.88
35180527849963000110550010001767881001762430|77|7895296211062|1267502390025|862367|CLOR DILTIAZEM NOVAQ 30MG 50|30049099|1.0|5.34|5.34|9.71|0.60|12|16.81|16.96|18.21|POSITIVA|Genérico|27.88
35180527849963000110550010001767881001762430|78|7895296240109|1267501890091|197624|TADALAFILA 20MG 4 S NOVAQ|30049079|1.0|6.26|6.26|35.53|4.00|12|61.23|130.3|139.83|POSITIVA|Genérico|27.88
35180527849963000110550010001767881001762430|79|7895296270014|1267500700019|94458|CETOCON+BETA+NEO NOVAQ CREME|30049099|1.0|5.52|5.52|19.97|1.97|12|28.16|28.55|30.87|NEGATIVA|Genérico|41.36
35180527849963000110550010001767881001762430|80|7895296284042|1267500840041|862441|NISTATINA+OX.ZINCO NOVAQ 60GR|30049099|6.0|6.28|37.68|147.60|15.00|12|34.82|34.82|37.66|NEGATIVA|Genérico|41.36
35180527849963000110550010001767881001762430|81|7895296288019|1267500880017|94888|SIMETICONA NOVAQ 75MG 15ML|30049099|3.0|3.04|9.12|35.10|5.52|18|14.67|13.56|14.67|NEGATIVA|Genérico|41.36
35180527849963000110550010001767881001762430|82|7895296290012|1267500900018|94870|SIMETICONA NOVAQ 40MG 20 S|30049099|3.0|2.69|8.07|30.39|4.65|18|12.91|13.21|14.3|NEGATIVA|Genérico|41.36
35180527849963000110550010001767881001762430|83|7895296299022|1267502020120|94326|ATENOLOL NOVAQ 25MG 30 S|30049042|2.0|0.93|1.86|6.60|0.64|12|14.45|20.35|21.84|POSITIVA|Genérico|27.88
35180527849963000110550010001767881001762430|84|7895296415019|1267502120028|197608|BESIL.ANLODIP.NOVAQ 5MG 30 S|30049069|5.0|2.63|13.15|57.30|6.05|12|19.05|36.05|38.69|POSITIVA|Genérico|27.88
35180527849963000110550010001767881001762430|85|7896004701288||13979|HIDROXIDO DE ALUMINIO EMS 240M|30049099|1.0|2.5|2.50|3.93|0.20|18|14.45|||||27.88
35180527849963000110550010001767881001762430|86|7896004702735||73825|GLICERIN SUP ADL 6UN EMS|30049099|1.0|5.76|5.76|15.16|2.05|18|18.44|||||27.88
35180527849963000110550010001767881001762430|87|7896004704135|1023505010016|759365|EMSCORT CR 30G|30049099|2.0|7.39|14.78|45.34|6.70|18|27.63|25.55|27.63|NEGATIVA|Similar|25.56
35180527849963000110550010001767881001762430|88|7896004705408|1025306370064|840488|ALLEXOFEDRIN D 180MG 10 S EMS|30049099|2.0|22.58|45.16|72.90|6.10|18|44.22|40.89|44.22|NEGATIVA|Similar|25.56
35180527849963000110550010001767881001762430|89|7896004705644|1023506180012|799718|ESPASMO DIMETILIV 20ML|30044990|1.0|4.99|4.99|14.78|2.15|18|20.11|18.75|20.11|POSITIVA|Similar|16.16
35180527849963000110550010001767881001762430|90|7896004705682|1023505510019|759373|INFRALAX 30 S EMS|30049045|24.0|7.2|172.80|685.20|112.32|18|34.55|31.94|34.55|NEGATIVA|Similar|25.56
35180527849963000110550010001767881001762430|91|7896004712697|1058304210029|899971|ADAPALENO GERMED GEL 30G|30049099|1.0|8.98|8.98|37.72|3.92|12|53.42|53.42|57.78|NEGATIVA|Genérico|41.36
35180527849963000110550010001767881001762430|92|7896004712857||7765|VITAFER 50 S EMS|30045090|1.0|6.44|6.44|13.22|1.49|18|16.17|||||41.36
35180527849963000110550010001767881001762430|93|7896004714578|1023501450054|46920|NARIDRIN 12HORAS AD 30ML|30043929|7.0|8.13|56.91|157.22|22.05|18|27.23|25.18|27.23|NEGATIVA|Novo|41.36
35180527849963000110550010001767881001762430|94|7896004715032|1677302100042|792127|DORILEN 12 S LEGRAND|30049099|1.0|3.46|3.46|10.19|1.48|18|14.24|nc|nc|NEGATIVA|Similar|25.56
35180527849963000110550010001767881001762430|95|7896004715049|1677302100034|792119|DORILEN GTS 15ML LEGR|30049099|1.0|5.82|5.82|16.92|2.40|18|23.64|nc|nc|NEGATIVA|Similar|25.56
35180527849963000110550010001767881001762430|96|7896004715292|1023506300026|836379|ACETILCISTEINA EMS INF 120ML|30049099|3.0|5.96|17.88|53.25|4.86|12|25.05|nc|nc|NEGATIVA|Genérico|41.36
35180527849963000110550010001767881001762430|97|7896004715650|1058304960036|912493|DIPIRONA GERMED 500MG 100ML|30049099|2.0|3.11|6.22|16.88|1.48|12|11.86|11.86|12.83|NEGATIVA|Genérico|41.36
35180527849963000110550010001767881001762430|98|7896004720838|1023504200040|907287|REPOFLOR 6 S LEGRAND|30049099|3.0|11.28|33.84|83.10|10.74|18|33.73|31.19|33.73|NEGATIVA|Biológicos|41.36
35180527849963000110550010001767881001762430|99|7896004722337|1023508740066|873612|PARACETAMOL+PSEU EMS 500MG 24|30049045|2.0|4.07|8.14|14.30|0.84|12|9.95|9.95|10.77|NEGATIVA|Genérico|41.36
35180527849963000110550010001767881001762430|100|7896004722344|1058305860061|911776|PARACETAMOL+PSEU GERM 500MG 24|30049045|4.0|4.05|16.20|28.08|1.64|12|9.95|9.95|10.77|NEGATIVA|Genérico|41.36
35180527849963000110550010001767881001762430|101|7896004727158|1023505510035|879486|INFRALAX 15 S EMS|30049045|8.0|3.61|28.88|114.88|18.80|18|17.36|16.06|17.36|NEGATIVA|Similar|25.56
35180527849963000110550010001767881001762430|102|7896004732930|1677300880237|148536|IBUFLEX 400MG 8 CAPS|30049029|8.0|5.2|41.60|44.80|5.52|18|17.71|nc|nc|NEGATIVA|Similar|25.56
35180527849963000110550010001767881001762430|103|7896004803456|1023501450011|66985|NARIDRIN ADL GTS 15ML EMS|30043929|2.0|5.05|10.10|28.24|3.96|18|16.97|15.7|16.97|NEGATIVA|Novo|25.56
35180527849963000110550010001767881001762430|104|7896004810140|1058301020016|759381|BISMU-JET 20ML LEGRAND|30042029|3.0|8.66|25.98|64.68|8.52|18|26.45|24.46|26.45|NEGATIVA|Novo|25.56
35180527849963000110550010001767881001762430|105|7896004815077||51300|NATUS GERIN 50 S LEGRAND|30044990|1.0|21.24|21.24|27.69|1.42|18|179.70|||||25.56
35180527849963000110550010001767881001762430|106|7896004817576|1023510670037|27169|BENGUE BALSAMO GEL 20G EMS OTC|30049024|1.0|9.8|9.80|12.81|0.66|18|15.47|14.31|15.47|NEGATIVA|Novo|25.56
35180527849963000110550010001767881001762430|107|7896006200604||93757|HYABAK SOL OFT 10ML|33079000|2.0|42.92|85.84|81.20|5.98|18|63.49|||||25.56
35180527849963000110550010001767881001762430|108|7896006205883|1049711960133|197657|UNIPRAZOL 20MG 28 S U.Q|30049069|4.0|2.8|11.20|0.00|0.00|18|16.75|26.9|28.87|POSITIVA|Similar|16.16
35180527849963000110550010001767881001762430|109|7896006210306||846741|BABY DRAX 4 ENV UQ|30049099|1.0|2.71|2.71|3.49|0.38|18|20.41|||||16.16
35180527849963000110550010001767881001762430|110|7896006214441||189167|SIMETICONA UQ 125MG 10 S|30049099|2.0|1.59|3.18|5.42|0.58|18|13.58|||||16.16
35180527849963000110550010001767881001762430|111|7896006240990|1049711420015|846766|CELESTRAT 15 S UQ|30049099|1.0|2.95|2.95|12.24|2.09|18|14.59|13.49|14.59|NEGATIVA|Similar|25.56
35180527849963000110550010001767881001762430|112|7896006254706|1049701200043|771915|FENAREN 50MG 20 S U.Q|30049037|2.0|4.09|8.18|38.36|6.72|18|25.76|24|25.75|POSITIVA|Similar|16.16
35180527849963000110550010001767881001762430|113|7896006257752|1049711490048|846832|FLUCISTEIN 200MG 15ENV UQ|30049059|1.0|7.6|7.60|17.93|2.84|18|36.40|nc|nc|NEGATIVA|Similar|25.56
35180527849963000110550010001767881001762430|114|7896006271703|1049711280043|93682|NAUSICALM 20ML U.Q|30044990|1.0|2.97|2.97|9.64|1.56|18|11.51|10.65|11.51|NEGATIVA|Similar|25.56
35180527849963000110550010001767881001762430|115|7896006276159|1049713360011|884775|PREDNISONA UQ 20MG 10 S|30044990|4.0|1.76|7.04|45.16|4.80|12|19.10|19.09|20.49|POSITIVA|Genérico|27.88
35180527849963000110550010001767881001762430|116|7896006280507|1049713020049|815167|TOPCOID 500MG GEL 40G UQ|30049099|4.0|7.82|31.28|84.24|13.16|18|25.01|23.12|25.01|NEGATIVA|Similar|25.56
35180527849963000110550010001767881001762430|117|7896006290285|1049711960141|197640|UNIPRAZOL 20MG 56 S U.Q|30049069|8.0|4.7|37.60|0.00|0.00|18|29.98|53.78|57.72|POSITIVA|Similar|16.16
35180527849963000110550010001767881001762430|118|7896009490675||16113|ULTRA COREGA PO 22G GSK OTC|33069000|1.0|25.78|25.78|41.04|7.39|18|52.05|||||16.16
35180527849963000110550010001767881001762430|119|7896015518622||862037|RESPIRE MELHOR PELE NORM C/10|30051090|1.0|15.92|15.92|0.00|0.00|18|27.04|||||16.16
35180527849963000110550010001767881001762430|120|7896015519636||896712|COREGA LOW COST 22G GSK|33069000|4.0|8.94|35.76|0.00|0.00|18|17.74|||||16.16
35180527849963000110550010001767881001762430|121|7896015560034|1010700560362|866467|SAL DE FRUTA LARANJA 30X2 GSK|30049029|1.0|54.76|54.76|75.81|4.69|18|89.70|144.65|156.45|NEGATIVA|Específico|16.16
35180527849963000110550010001767881001762430|122|7896015560331|1010700560168|69906|SAL DE FRUTA LARANJA 100G GSK|30049029|2.0|11.96|23.92|33.24|2.08|18|19.64|48.21|52.15|NEGATIVA|Específico|16.16
35180527849963000110550010001767881001762430|123|7896016803253||28332|CALDE K 30 S MARJAN|21069030|1.0|65.87|65.87|||18|112.06|||||16.16
35180527849963000110550010001767881001762430|124|7896026303002|1036701590099|874750|BUSCOFEM 400MG 10 S BOEHRINGER|30049029|2.0|13.1|26.20|13.84|0.72|18|21.72|nc|nc|NEGATIVA|Novo (Referência)|16.16
35180527849963000110550010001767881001762430|125|7896026306188|1036701720022|139352|JARDIANCE 25MG 30 CAPS|30049059|1.0|122.97|122.97|196.78|16.25|18|227.07|209.95|227.07|NEGATIVA|Novo (Referência)|16.16
35180527849963000110550010001767881001762430|126|7896033252515||26609|PERIOTRAT SEM ALCOOL 250ML|33069000|2.0|7.83|15.66|21.16|2.16|18|25.12|||||16.16
35180527849963000110550010001767881001762430|127|7896070601703|1130002710017|60327|PROFENID  50MG 24 S SANO/AVENT|30049029|1.0|30.26|30.26|32.56|0.62|18|45.02|41.96|45.03|POSITIVA|Novo (Referência)|16.16
35180527849963000110550010001767881001762430|128|7896094200982|1003300450052|15412|CALTREN 10MG 30 S LIBBS|30049062|1.0|39.63|39.63|44.26|1.40|18|57.26|53.36|57.26|POSITIVA|Similar|16.16
35180527849963000110550010001767881001762430|129|7896094201248|1003300270046|25023|GESTINOL 7,5MG 28 S LIBBS|30066000|1.0|30.65|30.65|33.67|0.88|18|45.83|42.7|45.83|POSITIVA|Novo|16.16
35180527849963000110550010001767881001762430|130|7896094201392|1003300960239|756494|NAPRIX A 5,0/5MG 30 S LIBBS|30049069|1.0|36.73|36.73|39.77|0.92|18|54.92|51.18|54.92|POSITIVA|Novo (Referência)|16.16
35180527849963000110550010001767881001762430|131|7896094201491||823906|ELANI 28 S LIBBS|30066000|1.0|42.8|42.80|47.03|1.21|18|64.12|||||16.16
35180527849963000110550010001767881001762430|132|7896094206366|1003300860102|1115|NAPRIX 5MG 30 S LIBBS|30049069|1.0|39.39|39.39|43.11|1.12|18|58.82|54.81|58.82|POSITIVA|Similar|16.16
35180527849963000110550010001767881001762430|133|7896094208094|1003301540012|79582|IUMI 3+20MCG 24 S LIBBS|30066000|1.0|33.79|33.79|37.29|0.96|18|50.80|47.33|50.8|POSITIVA|Similar|16.16
35180527849963000110550010001767881001762430|134|7896094208117|1003301710015|114967|NACTALI 75MG 28 S LIBBS|30066000|1.0|23.36|23.36|25.91|0.67|18|34.53|32.18|34.53|POSITIVA|Similar|16.16
35180527849963000110550010001767881001762430|135|7896094208278|1003301760012|134767|SUMAX PRO 50MG 2 S|30049079|2.0|21.09|42.18|45.84|1.04|18|31.67|29.52|31.67|POSITIVA|Novo (Referência)|16.16
35180527849963000110550010001767881001762430|136|7896094905825|1781707680014|135079|BENEGRIPE MULTI 240ML|30049045|4.0|23.48|93.92|132.80|8.64|18|38.16|nc|nc|NEGATIVA|Novo (Referência)|16.16
35180527849963000110550010001767881001762430|137|7896112140931|1037000760158|822262|IBUPRIL 300MG 20 S TEUTO|30049029|3.0|2.41|7.23|3.51|0.18|18|14.20|nc|nc|NEGATIVA|Similar|25.56
35180527849963000110550010001767881001762430|138|7896112148715|1037003570041|821512|OMEPRAZOL TEUTO 20MG 28 S|30049069|3.0|3.96|11.88|55.38|1.47|12|31.48|31.48|33.79|POSITIVA|Genérico|27.88
35180527849963000110550010001767881001762430|139|7896112421498|1097402160086|45013|XEFO 8MG 30 S BIOLAB|30049079|1.0|22.46|22.46|25.46|0.80|18|34.96|32.58|34.96|POSITIVA|Novo (Referência)|27.88
35180527849963000110550010001767881001762430|140|7896112432401||860205|PRESSAT  2,5MG 30 S BIOLAB SAN|30049069|1.0|18.08|18.08|20.51|0.76|18|27.96|||||27.88
35180527849963000110550010001767881001762430|141|7896112486886|1097401210251|889907|ARADOIS 50MG 60 S BIOLAB SANUS|30049069|1.0|56.93|56.93|18.07|2.14|18|88.59|94.93|101.89|POSITIVA|Similar|16.16
35180527849963000110550010001767881001762430|142|7896116811103||69971|CICLOPRIMOGYNA 21 S SCH BRASIL|30043939|1.0|6.9|6.90|3.70|0.08|18|10.52|||||16.16
35180527849963000110550010001767881001762430|143|7896180300183|1172500130026|783696|LACRIBELL COL 15ML LATINOFARMA|30049099|2.0|11.48|22.96|28.60|1.22|18|17.30|15.99|17.29|NEGATIVA|Similar|25.56
35180527849963000110550010001767881001762430|144|7896181906384|1121303400069|813451|MON.ISOSSORBIDA BIO 40MG 30 S|30049059|1.0|8.1|8.10|10.71|0.36|12|18.32|18.72|20.09|POSITIVA|Genérico|27.88
35180527849963000110550010001767881001762430|145|7896181906612|1121302680017|789651|TARTAR.METOPROLOL BIO 100MG 30|30049039|2.0|7.14|14.28|26.56|1.66|12|22.59|24.95|26.78|POSITIVA|Genérico|27.88
35180527849963000110550010001767881001762430|146|7896181908302|1121303400026|813436|MON.ISOSSORBIDA BIO 20MG 30 S|30049059|2.0|4.14|8.28|11.44|0.42|12|9.36|9.54|10.24|POSITIVA|Genérico|27.88
35180527849963000110550010001767881001762430|147|7896206407308|1161802490054|154526|SUC. METOPROLOL 25MG 30 S MED|30049039|1.0|9.81|9.81|16.37|0.90|12|16.69|16.69|17.9|POSITIVA|Genérico|27.88
35180527849963000110550010001767881001762430|148|7896206407902|1161802500025|158154|SYMBICORT SPRAY 6/200MCG 120DS|30049099|1.0|60.91|60.91|88.62|4.48|18|120.44|141.11|151.43|POSITIVA|Similar|16.16
35180527849963000110550010001767881001762430|149|7896212413560|1123633580040|751495|TYLENOL DC 500MG 20 S|30049045|1.0|17.21|17.21|22.00|1.05|18|25.00|nc|nc|NEGATIVA|Novo|16.16
35180527849963000110550010001767881001762430|150|7896212415618|1123633650057|816652|TYLENOL SINUS 500MG 24 S|30044200|2.0|11.96|23.92|28.92|1.08|18|16.62|15.37|16.63|NEGATIVA|Novo (Referência)|16.16
35180527849963000110550010001767881001762430|151|7896226101231|1015502160024|796037|CALDE 60 S MARJAN|30045050|1.0|52.29|52.29|64.91|2.77|18|79.02|73.05|79.02|NEGATIVA|Similar|25.56
35180527849963000110550010001767881001762430|152|7896226101873|1015502450022|890491|ENDOFOLIN 5MG 30 S MARJAN|30045090|2.0|21.71|43.42|53.74|2.22|18|31.79|30.12|32.57|NEGATIVA|Específico|25.56
